,OverallQual,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,MasVnrArea,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,UnfBsmt,logSalePrice,CentralAir_y,PavedDrive_p,PavedDrive_y,Electrical_fusef,Electrical_fusep,Electrical_mix,Electrical_sbrkr
926,8,5,3,8,1,1,3,3,4,5,4,4,1,1,10,340,1,204,2,1,3555,1.0,12.560244459250786,1,0,1,0,0,0,1
927,7,3,2,8,1,1,2,3,3,4,3,4,4,1,9,342,1,43,2,1,2810,0.3365384615384616,12.078239274020287,1,0,1,0,0,0,1
928,8,5,2,8,1,3,2,3,4,5,4,3,1,1,7,0,1,353,2,0,3541,1.0,12.373703486914124,1,0,1,0,0,0,1
929,7,4,2,8,1,1,3,3,4,4,3,3,1,1,8,285,1,0,2,1,3200,1.0,12.310432660854413,1,0,1,0,0,0,1
930,8,4,3,8,0,3,3,3,4,5,4,0,6,1,7,0,1,118,2,0,2932,0.9890859481582538,12.211060187041214,1,0,1,0,0,0,1
931,5,3,1,8,0,1,1,3,3,5,3,0,4,3,5,0,1,0,1,1,1850,0.1308108108108108,11.67419361256635,1,0,1,0,0,0,1
932,9,5,3,8,1,1,3,3,5,5,5,4,1,1,8,302,1,191,2,0,3810,1.0,12.676076274775909,1,0,1,0,0,0,1
933,7,4,2,8,0,3,2,3,4,5,4,0,6,1,6,210,1,228,2,0,3000,0.9866666666666668,12.154779351142626,1,0,1,0,0,0,1
934,7,4,2,8,1,4,2,3,4,5,3,4,6,1,9,0,1,0,3,0,2654,0.27350427350427353,12.396693005138824,1,0,1,0,0,0,1
935,4,3,2,8,0,2,1,3,2,4,3,0,1,1,5,108,1,32,1,0,1347,1.0,11.288531131754365,1,0,1,0,0,0,1
936,7,4,2,8,0,1,2,3,4,5,4,0,6,1,5,0,1,41,3,0,2376,0.2916666666666667,12.127570417375214,1,0,1,0,0,0,1
937,7,4,2,8,1,2,2,3,4,5,4,4,6,1,8,0,1,48,2,1,3084,0.6936208445642408,12.441144767709654,1,0,1,0,0,0,1
938,7,4,3,8,0,2,2,3,4,5,4,0,6,1,7,0,1,90,2,1,3353,0.6664270309130123,12.38755635142507,1,0,1,0,0,0,1
939,7,3,1,8,2,2,1,3,3,5,3,3,1,1,10,0,1,374,2,0,3435,1.0,12.406561506279573,1,0,1,0,0,0,1
940,6,3,2,8,0,4,1,3,3,3,3,0,3,2,8,0,2,40,2,0,3456,0.22916666666666666,11.924372644755941,1,0,1,0,0,0,1
941,7,4,2,8,1,1,2,3,4,5,4,3,5,1,8,298,1,168,3,1,3052,0.2217741935483871,12.273731294003987,1,0,1,0,0,0,1
942,4,3,0,8,0,4,0,0,4,3,3,0,6,1,8,0,2,321,4,0,2880,0.0,11.918390573078392,1,0,0,0,0,0,1
943,5,3,2,8,0,3,1,3,3,3,3,0,1,1,8,0,2,0,2,0,3264,1.0,11.870599909242046,1,1,0,0,0,0,1
944,6,4,2,8,1,1,2,3,3,4,3,4,6,3,7,541,1,351,1,1,2163,0.43223443223443225,11.831379196088765,1,0,1,0,0,0,0
945,5,3,2,8,0,1,1,3,3,3,3,0,2,1,7,0,1,292,1,0,2957,0.0,11.73526869611367,1,0,1,0,0,0,1
946,5,3,1,8,1,3,2,3,3,3,3,3,5,4,6,128,1,86,2,0,2288,0.08916083916083918,11.870599909242046,1,0,1,0,0,0,1
947,8,4,3,8,1,3,3,3,4,5,4,4,6,1,9,236,1,252,3,0,3245,0.19554455445544555,12.506177237980511,1,0,1,0,0,0,1
948,7,4,2,8,1,1,2,3,4,5,4,3,1,1,7,144,1,240,2,1,2712,1.0,12.167851432709975,1,0,1,0,0,0,1
949,6,4,2,8,1,1,2,3,3,3,3,3,5,1,5,0,1,0,2,1,2542,0.15417743324720068,12.193493863323312,1,0,1,0,0,0,1
950,5,4,2,8,0,1,2,3,3,4,3,0,5,4,5,0,1,194,2,0,1728,0.36689814814814814,11.767567683343811,1,0,1,0,0,0,1
951,5,3,1,8,0,1,1,3,3,4,3,0,4,1,6,0,1,421,2,0,1793,0.2258454106280193,11.694413341015606,1,0,1,0,0,0,1
952,5,3,1,8,0,3,3,3,4,4,3,0,6,1,5,0,1,192,1,1,1536,0.140625,11.804848531679266,1,0,1,0,0,0,1
953,5,3,2,6,1,3,2,3,3,5,3,1,5,2,7,232,1,494,2,2,2752,0.03698979591836735,12.055249755795591,1,0,1,0,0,0,1
954,6,3,0,8,0,4,0,0,4,3,3,0,6,1,4,250,0,0,2,2,1925,0.0,11.755871643580615,1,0,1,0,0,0,1
955,6,3,2,8,0,1,1,3,4,3,3,0,3,1,8,423,2,0,2,0,2937,0.5056179775280899,11.884489021402711,0,0,1,1,0,0,0
956,6,3,2,8,1,1,3,3,4,3,3,3,5,1,5,0,1,150,1,1,1790,0.4919786096256685,11.728036844587177,1,0,1,0,0,0,1
957,5,3,2,8,0,1,3,3,3,3,3,0,3,1,6,0,1,0,1,0,2114,0.6054872280037843,11.790557201568507,1,0,1,0,0,0,1
958,7,4,2,8,0,2,2,3,4,5,4,0,6,1,6,0,1,39,3,0,2674,0.4771877337322363,12.128111104060464,1,0,1,0,0,0,1
959,7,4,2,8,0,1,1,3,4,5,4,0,5,1,6,0,1,44,3,1,2112,0.13218390804597702,11.951180395901384,1,0,1,0,0,0,1
960,5,3,0,8,0,4,0,0,3,4,3,0,4,1,4,0,1,117,2,0,1716,0.1888111888111888,11.665646551987894,1,0,1,0,0,0,1
961,6,3,2,8,1,1,3,3,4,3,3,3,5,1,11,424,1,832,3,1,4202,0.3263157894736842,12.513557345278134,1,0,1,0,0,0,1
962,6,4,2,8,1,1,1,3,4,3,3,3,5,1,7,0,1,48,3,1,2352,0.30845771144278605,11.951180395901384,1,0,1,0,0,0,1
963,9,5,2,8,0,1,3,3,5,5,4,0,1,1,7,0,1,424,2,0,3600,1.0,12.384218830913648,1,0,1,0,0,0,1
964,7,4,2,8,1,1,3,3,4,5,4,4,6,1,8,44,1,40,3,1,2711,0.23623011015911874,12.2779280826306,1,0,1,0,0,0,1
965,6,4,2,8,1,1,3,3,4,5,4,4,1,1,8,0,1,72,2,1,2267,1.0,12.09458226949681,1,0,1,0,0,0,1
966,5,3,1,6,2,1,1,3,3,5,4,3,3,1,7,0,1,70,2,1,2036,0.4120879120879121,11.982929094215965,1,0,1,0,0,0,1
967,5,3,1,8,0,1,1,3,3,3,3,0,5,1,6,151,1,0,2,0,2196,0.1785063752276867,11.813030057420569,1,0,1,0,0,0,1
968,3,3,0,8,0,1,0,0,3,2,3,0,1,1,6,0,1,0,1,0,1568,1.0,10.542706391070515,0,0,1,0,0,0,1
969,6,3,1,8,0,4,2,3,3,3,3,0,5,1,6,105,1,0,2,0,1683,0.12755102040816327,11.849397701591439,1,0,1,0,0,0,1
970,4,3,0,8,0,1,0,0,3,3,3,0,1,1,6,0,1,0,1,1,1912,1.0,11.813030057420569,0,0,1,0,0,0,0
971,7,4,2,8,0,1,2,3,4,5,4,0,6,1,6,106,1,27,2,0,2390,0.25785340314136124,12.061046873479915,1,0,1,0,0,0,1
972,6,3,1,8,1,1,1,3,4,3,3,3,1,1,5,0,1,28,2,0,1836,1.0,11.507912923146687,1,0,1,0,0,0,1
973,7,4,2,8,0,1,3,3,4,5,4,0,1,1,6,0,1,120,2,0,2856,1.0,12.111761966058932,1,0,1,0,0,0,1
974,7,4,2,8,0,1,1,3,4,3,3,0,1,1,8,0,1,644,1,0,2747,1.0,12.028738630247256,0,0,1,0,0,0,1
975,7,4,2,8,0,1,1,3,4,5,4,0,6,1,6,0,1,203,3,1,2055,0.0475482912332838,12.013700752882716,1,0,1,0,0,0,1
976,4,2,0,8,0,1,0,0,4,3,3,0,1,1,4,0,1,0,1,0,1309,1.0,11.35627165492485,1,0,1,0,0,0,0
977,7,4,2,8,0,1,3,3,4,5,4,0,6,1,4,0,1,116,2,1,2482,0.10878323932312653,12.205572520488492,1,0,1,0,0,0,1
978,4,3,2,8,0,1,1,3,3,5,3,0,2,1,5,0,1,0,1,0,1788,0.3825503355704698,11.608235644774554,1,0,1,0,0,0,1
979,5,3,2,8,0,1,1,3,3,3,3,0,3,1,5,0,1,80,2,0,2242,0.4192685102586976,11.842229212112827,1,0,1,0,0,0,1
980,7,5,2,8,0,3,2,3,3,4,5,0,5,1,6,210,1,220,2,0,1943,0.0815677966101695,12.091783499128047,1,0,1,0,0,0,1
981,8,4,3,8,1,1,3,3,4,5,4,3,6,1,8,975,1,250,3,1,3837,0.3028571428571429,12.72486643894534,1,0,1,0,0,0,1
982,7,4,2,8,1,3,3,3,4,5,4,4,1,1,6,16,1,116,2,0,2532,1.0,11.982272628789678,1,0,1,0,0,0,1
983,8,4,2,8,1,2,1,3,4,5,4,4,1,1,9,0,1,0,2,1,3418,1.0,12.452542022147883,1,0,1,0,0,0,1
984,5,4,2,8,0,0,1,3,0,3,3,0,0,0,8,0,2,0,2,0,1734,0.0,11.744037185933616,1,0,1,0,0,0,1
985,5,3,1,8,0,1,1,3,3,3,3,0,5,1,5,0,1,48,2,0,2328,0.10652920962199312,11.736069016284436,0,0,1,0,0,0,1
986,6,4,1,8,0,1,1,2,3,4,3,0,1,1,5,0,1,394,1,0,2120,1.0,11.669929213779893,1,0,1,0,0,0,1
987,9,5,3,8,1,3,3,3,5,5,5,4,6,1,8,450,1,263,3,1,3870,0.14715025906735751,12.88712700173598,1,0,1,0,0,0,1
988,6,4,2,8,1,1,3,3,3,3,3,3,2,1,8,298,1,224,2,1,2878,0.8160377358490566,12.180754837545884,1,0,1,0,0,0,1
989,7,4,2,8,0,1,2,3,4,5,4,0,1,1,6,0,1,50,2,1,2346,1.0,12.190959007720124,1,0,1,0,0,0,1
990,8,4,3,8,1,1,3,3,4,5,4,3,6,1,7,423,1,70,3,1,3788,0.23065902578796565,12.759957758756613,1,0,1,0,0,0,1
991,8,4,2,8,1,1,1,3,3,4,4,4,4,1,8,0,1,169,1,1,2658,0.7641921397379913,12.031719258385394,1,1,0,0,0,0,1
992,6,4,2,8,1,4,2,3,3,4,3,2,4,3,7,340,1,281,2,1,2673,0.20559610705596107,12.138863895836725,1,0,1,0,0,0,1
993,6,4,2,8,0,1,2,3,4,5,3,0,1,1,6,0,1,35,2,1,2250,1.0,12.066235700342373,1,0,1,0,0,0,1
994,10,5,3,8,1,4,3,3,5,5,5,4,6,1,7,230,1,264,3,0,3418,0.3105882352941177,12.729320789294722,1,0,1,0,0,0,1
995,4,3,1,8,0,1,1,3,3,3,3,0,5,1,5,0,1,120,2,1,1977,0.4859437751004016,11.708492248514204,1,0,1,0,0,0,1
996,5,3,1,8,0,1,1,3,3,3,3,0,3,1,6,0,1,319,2,0,2100,0.12857142857142856,11.824079893607152,1,0,1,0,0,0,1
997,6,3,2,8,1,1,2,3,3,3,3,3,1,1,6,571,1,371,2,0,2884,1.0,12.128111104060464,1,0,1,0,0,0,1
998,3,3,1,8,1,1,1,3,3,2,3,4,1,1,6,0,1,148,1,0,2084,1.0,11.418614785498988,0,1,0,0,0,0,1
999,7,4,2,8,0,3,2,3,4,5,4,0,6,1,6,24,1,166,3,0,2395,0.4220724515585509,12.235631447771716,1,0,1,0,0,0,1
1000,3,2,2,7,0,0,1,3,0,2,3,0,0,0,4,0,1,0,1,0,944,0.0,11.314474526246393,0,0,1,1,0,0,0
1001,5,5,1,8,0,1,1,2,2,5,3,0,1,1,4,0,1,114,1,0,1382,1.0,11.362102575235644,1,0,0,0,0,0,0
1002,8,4,3,8,1,1,2,3,4,5,4,4,6,1,7,53,1,248,2,0,3148,0.9847522236340532,12.354492650648446,1,0,1,0,0,0,1
1003,5,3,2,8,0,1,1,3,3,2,3,0,1,1,8,164,2,0,2,0,3360,1.0,11.827042533619087,1,0,1,0,0,0,1
1004,7,4,2,8,1,1,3,3,4,5,4,4,6,1,7,16,1,156,2,0,2850,0.9881129271916792,12.106252310247962,1,0,1,0,0,0,1
1005,5,3,1,8,0,3,1,3,4,3,4,0,6,1,6,220,1,210,2,0,1970,0.39593908629441626,11.917723684090689,1,0,1,0,0,0,1
1006,6,3,2,8,1,1,1,3,4,4,3,3,2,1,7,0,1,147,2,1,3314,0.25347012673506336,12.004568269319446,1,0,1,0,0,0,1
1007,4,3,1,8,0,1,2,3,3,3,3,0,4,2,6,0,1,238,1,1,1638,0.0,11.385092093460345,1,0,1,0,0,0,1
1008,7,4,2,8,1,2,3,3,5,5,4,4,1,1,7,108,1,328,2,0,3420,1.0,12.388394202324125,1,0,1,0,0,0,1
1009,5,3,0,8,0,1,0,0,3,5,3,0,1,1,7,0,1,138,2,0,2530,1.0,11.532728092266407,1,1,0,0,0,0,1
1010,5,3,1,8,1,1,1,3,3,3,3,4,1,1,7,0,1,108,2,0,1991,1.0,11.813030057420569,1,0,1,0,0,0,1
1011,5,3,0,8,0,0,0,0,0,3,3,0,0,0,8,0,2,0,2,0,1664,0.0,11.512925464970227,0,0,1,0,0,0,1
1012,6,4,1,8,2,1,1,3,3,3,3,3,1,1,7,0,1,261,1,1,2104,1.0,12.013700752882716,1,0,1,0,0,0,1
1013,5,3,1,3,0,1,1,3,3,3,3,0,5,3,4,0,1,256,2,0,2044,0.30332681017612523,11.350406535472453,0,0,1,0,0,0,1
1014,6,3,1,8,1,1,1,3,3,3,3,4,4,1,5,206,1,130,1,0,2164,0.6894639556377079,11.688558033613385,1,0,1,0,0,0,1
1015,8,4,2,8,0,1,3,3,4,5,4,0,6,1,6,0,1,45,3,1,2475,0.20617283950617285,12.332705296463539,1,0,1,0,0,0,1
1016,7,4,2,8,1,4,3,3,4,5,4,3,6,1,6,196,1,181,3,0,3008,0.5412234042553191,12.220961258023925,1,0,1,0,0,0,1
1017,8,4,2,8,1,3,2,3,4,4,4,5,6,1,4,0,1,63,2,0,2580,0.15081967213114755,12.141534124392605,1,0,1,0,0,0,1
1018,7,4,2,8,1,1,2,3,4,4,4,3,1,1,7,76,1,164,2,1,1856,1.0,11.982929094215965,1,0,1,0,0,0,1
1019,7,4,2,8,1,4,3,3,4,5,4,4,6,1,6,145,1,162,2,0,2868,0.9882525697503672,12.271345272146368,1,0,1,0,0,0,1
1020,4,4,2,8,0,1,3,3,4,5,3,0,6,1,5,0,1,316,2,1,2264,0.09540636042402828,12.078239274020287,1,0,1,0,0,0,1
1021,7,4,2,8,0,3,2,3,4,5,4,0,6,1,6,84,1,159,3,0,2419,0.4295246038365305,12.175613438045467,1,0,1,0,0,0,1
1022,5,3,1,8,0,1,1,2,3,4,3,0,2,1,6,0,1,192,1,0,2160,0.6447368421052632,11.37366339763672,1,0,1,0,0,0,0
1023,7,4,2,8,1,1,3,3,4,5,4,4,6,1,7,14,1,176,2,0,2850,0.9881129271916792,12.160028707028768,1,0,1,0,0,0,1
1024,8,4,2,8,1,3,3,3,4,3,4,4,5,2,10,0,1,246,3,0,4463,0.0,12.567237494741757,1,0,1,0,0,0,1
1025,5,3,2,8,0,1,1,3,3,3,3,0,2,3,5,0,1,96,2,0,1764,0.3129251700680272,11.630708500626614,1,0,1,0,0,0,1
1026,5,3,2,8,2,1,1,3,3,3,3,4,3,1,6,324,1,143,2,0,2532,0.4503154574132492,12.028738630247256,1,0,1,0,0,0,1
1027,8,4,3,8,1,4,2,3,4,5,4,4,6,1,7,338,1,236,3,0,3284,0.07631257631257632,12.588190652108505,1,0,1,0,0,0,1
1028,5,3,1,8,1,1,1,3,3,3,3,4,3,4,6,0,1,0,2,0,2144,0.4674479166666667,11.561715629139659,1,0,1,0,0,0,1
1029,6,3,1,8,0,1,1,3,3,4,3,0,4,1,7,281,1,28,1,2,1890,0.5282738095238095,11.6784399034478,1,0,1,0,0,0,1
1030,5,3,0,8,0,2,0,0,3,4,3,0,1,1,10,0,2,228,2,0,2614,1.0,11.982929094215965,1,0,0,0,0,0,1
1031,7,3,2,8,2,1,3,3,3,5,3,3,6,1,12,0,1,199,3,1,3906,0.3652912621359223,12.190959007720124,1,0,1,0,0,0,1
1032,8,4,3,8,1,1,2,3,4,5,4,3,6,1,10,0,1,264,3,1,3858,0.2436472346786248,12.644327576461327,1,0,1,0,0,0,1
1033,7,4,3,8,0,1,1,3,4,5,4,0,6,1,6,295,1,136,3,0,3308,0.403869407496977,12.345834587905333,1,0,1,0,0,0,1
1034,5,2,1,8,1,1,1,2,2,5,3,4,1,1,5,0,1,0,1,0,1874,1.0,11.693161515273161,1,0,1,0,0,0,1
1035,4,3,1,8,0,0,1,3,0,5,3,0,0,0,5,0,1,186,1,0,845,0.0,11.338572077825448,0,0,0,0,0,0,1
1036,9,5,3,8,1,4,3,3,5,5,4,5,6,1,6,70,1,228,3,0,3240,0.3691358024691358,12.661913960963405,1,0,1,0,0,0,1
1037,8,4,2,8,1,1,3,3,4,5,4,3,1,1,7,396,1,234,2,1,3318,1.0,12.567237494741757,1,0,1,0,0,0,1
1038,4,3,0,8,1,1,0,0,3,3,3,3,1,1,6,0,1,0,1,1,1890,1.0,11.482466257485518,1,0,1,0,0,0,1
1039,4,3,1,8,0,3,1,3,4,3,3,0,6,1,3,0,1,0,2,0,1260,0.19206349206349208,11.289781913656018,1,0,1,0,0,0,1
1040,5,3,2,4,1,1,2,3,3,5,3,3,3,4,8,67,1,0,3,0,2937,0.25044091710758376,11.951180395901384,1,0,1,0,0,0,1
1041,6,4,2,8,0,1,1,3,3,4,3,0,6,3,7,252,1,40,1,2,2432,0.42,12.061046873479915,1,0,1,0,0,0,1
1042,6,4,2,8,1,3,2,3,4,5,4,4,5,1,5,135,1,233,3,0,2612,0.3108728943338438,12.185869938212655,1,0,1,0,0,0,1
1043,7,4,2,8,1,1,1,3,4,5,3,5,6,1,10,99,1,313,3,1,3804,0.2644067796610169,12.477167914377556,1,0,1,0,0,0,1
1044,8,4,2,8,1,1,3,3,4,3,4,4,5,1,9,0,1,594,3,1,5048,0.5625990491283677,12.535376392672775,1,0,1,0,0,0,1
1045,3,3,2,6,1,0,1,3,0,5,3,4,0,0,8,0,1,0,2,0,1733,0.0,11.84653646931041,1,0,1,0,0,0,0
1046,9,5,3,8,1,3,3,3,5,5,4,4,6,1,11,208,1,322,3,1,4860,0.8795180722891566,13.229567991666636,1,0,1,0,0,0,1
1047,5,3,2,8,0,1,1,3,4,5,3,0,6,1,5,0,1,0,1,1,1980,0.30707070707070705,11.884489021402711,1,0,1,0,0,0,1
1048,5,3,2,7,1,0,1,3,0,3,3,3,0,0,9,75,1,0,1,0,1771,0.0,11.652687407345386,1,0,1,0,0,0,1
1049,4,4,1,8,0,0,1,3,0,5,3,0,0,0,6,0,1,0,1,0,930,0.0,11.34922937229944,1,0,1,0,0,0,1
1050,7,4,2,8,0,3,3,3,4,5,4,0,1,1,6,0,1,22,2,0,2604,1.0,12.080991165908296,1,0,1,0,0,0,1
1051,7,4,2,8,1,3,3,3,4,5,4,4,1,1,6,0,1,20,2,0,2632,1.0,12.206777397134411,1,0,1,0,0,0,1
1052,6,3,2,8,1,1,2,3,3,3,3,3,3,1,9,272,1,52,1,2,2793,0.4583333333333333,12.013700752882716,1,0,1,0,0,0,1
1053,5,3,1,6,1,3,1,3,3,5,3,4,3,1,7,145,1,194,1,0,2742,0.6850328947368421,11.881034786534624,1,0,1,0,0,0,0
1054,8,4,2,8,1,2,3,3,4,5,4,4,6,1,7,210,1,259,3,1,3054,0.12488262910798123,12.449018824140566,1,0,1,0,0,0,1
1055,6,3,2,8,1,1,3,3,4,3,3,3,5,1,7,160,1,189,2,1,2716,0.4601844090528081,12.100712129872349,1,0,1,0,0,0,1
1056,7,4,2,8,1,3,2,3,4,5,4,4,6,1,6,240,1,228,3,0,2728,0.5168621700879765,12.1326951757254,1,0,1,0,0,0,1
1057,7,4,2,8,1,1,3,3,4,5,4,4,6,1,7,0,1,266,2,1,2823,0.3884892086330936,12.421184025147117,1,0,1,0,0,0,1
1058,9,5,3,8,1,3,3,3,5,5,5,4,6,1,10,154,1,102,3,1,3288,0.15217391304347827,12.721885810807205,1,0,1,0,0,0,1
1059,6,3,2,8,1,2,1,3,3,3,3,4,3,2,7,480,1,19,1,1,2845,0.0,12.3013828253345,1,0,1,0,0,0,1
1060,8,4,2,8,0,2,3,3,4,5,4,0,6,1,6,0,1,170,3,0,2676,0.5396113602391629,12.271392111650815,1,0,1,0,0,0,1
1061,3,3,3,8,0,1,2,3,3,3,2,0,1,1,6,0,1,20,1,0,1788,1.0,11.302204433654575,1,0,1,0,0,0,1
1062,5,3,2,6,0,1,1,3,3,3,3,0,1,1,10,0,2,57,2,0,2999,1.0,11.407564949312404,0,0,1,0,0,0,1
1063,6,4,2,8,1,1,1,3,3,4,3,4,4,1,5,0,1,286,1,0,2206,0.6400725294650952,11.612770799939945,1,0,1,0,0,0,1
1064,5,3,2,8,1,2,2,3,3,5,3,1,4,3,6,200,1,58,1,1,2308,0.15944540727902945,11.944707881395766,1,0,1,0,0,0,1
1065,7,4,2,8,0,4,2,3,5,5,4,0,6,1,7,0,1,340,3,1,3566,0.08039816232771822,12.700768887366278,1,0,1,0,0,0,1
1066,6,3,2,8,1,1,2,3,4,4,4,3,1,1,7,0,1,40,2,1,2370,1.0,12.089538829274224,1,0,1,0,0,0,1
1067,6,3,2,8,0,4,2,3,3,3,3,0,6,2,7,360,1,645,2,1,2391,0.0,12.031123843065634,1,0,1,0,0,0,1
1068,6,3,2,4,1,1,3,3,4,4,3,4,5,1,10,0,1,748,3,1,3463,0.11146496815286623,11.927680619985486,1,0,1,0,0,0,1
1069,5,4,2,8,0,1,1,3,3,3,3,0,5,1,4,0,1,0,1,1,1738,0.7396449704142012,11.813030057420569,1,0,1,0,0,0,1
1070,5,3,1,8,0,1,1,3,3,3,3,0,4,1,6,120,1,212,2,0,2096,0.4408396946564885,11.813030057420569,1,0,1,0,0,0,1
1071,6,3,2,8,0,1,1,3,3,5,3,0,3,1,8,0,1,0,1,1,2283,0.5900962861072903,11.944707881395766,1,0,1,0,0,0,1
1072,5,3,1,8,1,2,1,3,2,2,3,3,1,1,7,0,1,0,2,1,2266,1.0,11.424094251263615,1,1,0,0,0,0,0
1073,6,3,2,8,0,1,3,3,3,3,3,0,4,1,6,140,1,252,1,1,2116,0.2246376811594203,11.979799201207035,1,0,1,0,0,0,1
1074,7,4,3,8,0,3,2,3,4,5,4,0,1,1,5,0,1,233,2,0,2480,1.0,12.175613438045467,1,0,1,0,0,0,1
1075,7,3,1,8,2,1,1,3,3,3,3,4,4,1,6,0,1,0,1,1,2540,0.4875,12.299107511497365,1,0,1,0,0,0,1
1076,5,4,2,7,1,1,1,3,2,4,3,3,5,1,7,0,1,457,2,1,2262,0.2135678391959799,12.0435537160324,1,0,1,0,0,0,1
1077,5,3,1,8,0,2,3,3,3,5,3,0,4,3,6,0,1,272,2,0,2192,0.2098540145985401,11.84078932705484,1,0,1,0,0,0,1
1078,6,4,2,8,1,2,2,3,4,5,4,4,6,1,3,169,1,140,2,0,1696,0.21933962264150944,11.956970055045867,1,0,1,0,0,0,1
1079,5,3,1,8,0,1,1,3,4,4,3,0,6,1,5,0,1,64,1,0,1980,0.5,11.744037185933616,1,0,1,0,0,0,1
1080,6,4,2,8,0,1,2,3,3,5,4,0,5,1,5,144,1,271,2,1,2516,0.4785373608903021,11.884489021402711,1,0,1,0,0,0,1
1081,5,3,1,8,0,1,3,3,3,2,3,0,5,1,5,0,1,220,2,1,2080,0.2076923076923077,11.79810440720389,1,0,1,0,0,0,1
1082,7,4,2,8,1,1,2,3,4,5,4,4,1,1,6,100,1,231,2,0,2918,1.0,12.165250651009917,1,0,1,0,0,0,1
1083,6,3,1,8,2,1,2,3,3,3,3,4,4,1,6,425,1,116,2,0,2502,0.5579536370903277,11.982929094215965,1,0,1,0,0,0,1
1084,6,3,2,8,1,1,3,3,4,4,3,3,5,1,6,0,1,359,2,1,2189,0.14327062228654125,12.141534124392605,1,0,1,0,0,0,1
1085,6,4,2,8,0,3,1,3,4,5,3,0,6,1,5,0,1,120,2,0,1932,0.20192307692307693,11.898187865760873,1,0,1,0,0,0,1
1086,4,3,1,8,0,1,2,3,3,3,3,0,4,1,6,0,1,216,1,1,1638,0.3882783882783883,11.332601910838944,1,0,1,0,0,0,1
1087,8,4,3,8,1,2,2,3,4,5,4,4,1,1,9,0,1,210,2,1,3035,1.0,12.437184366493561,1,0,1,0,0,0,1
1088,7,4,2,4,0,1,1,3,4,5,4,0,1,1,7,50,1,40,2,0,2679,1.0,11.831379196088765,1,0,1,0,0,0,1
1089,8,4,2,8,1,1,3,3,4,5,4,4,6,1,4,0,1,84,2,1,2494,0.16680032076984766,12.190959007720124,1,0,1,0,0,0,1
1090,3,3,2,8,0,0,1,3,0,2,3,0,0,0,6,0,2,0,2,0,1040,0.0,11.439278924801927,0,0,1,0,0,0,0
1091,7,4,2,8,0,1,1,3,4,5,4,0,4,1,4,212,1,48,3,1,1852,0.15,11.982929094215965,1,0,1,0,0,0,1
1092,6,3,2,8,1,1,1,3,3,2,3,4,3,1,7,0,1,470,2,0,2875,0.6418289585097375,11.824079893607152,1,0,1,0,0,0,1
1093,5,4,2,8,0,2,1,3,3,4,3,0,6,1,6,166,1,64,2,1,2064,0.2349537037037037,11.891361900690471,1,0,1,0,0,0,1
1094,5,3,1,8,0,1,3,3,3,5,3,0,4,3,4,0,1,240,2,0,1872,0.4786324786324786,11.767567683343811,1,0,1,0,0,0,1
1095,6,4,2,8,1,1,2,3,4,4,4,4,6,1,6,0,1,22,2,0,2628,0.9817351598173516,12.08069081199846,1,0,1,0,0,0,1
1096,6,4,0,8,0,1,0,0,3,3,3,0,1,1,7,0,1,251,1,1,2039,1.0,11.751942365440726,1,0,1,0,0,0,1
1097,8,4,2,8,0,1,2,3,4,5,4,0,1,1,5,0,1,211,1,1,2162,1.0,12.0435537160324,1,0,1,0,0,0,1
1098,4,3,1,8,0,1,1,3,3,3,3,0,4,1,6,0,1,0,1,0,1996,0.0,11.759785542901756,1,0,1,0,0,0,1
1099,7,3,2,8,1,1,2,3,4,3,3,3,5,1,7,206,1,0,2,0,2872,0.44610542879622345,11.964001084330445,1,0,1,0,0,0,1
1100,2,2,1,8,0,1,1,3,3,3,3,0,3,1,3,0,1,0,1,0,728,0.0,11.002099841204238,0,0,0,1,0,0,0
1101,5,3,1,8,0,1,1,3,3,3,3,0,4,2,5,0,1,0,1,0,1900,0.26421052631578945,11.691071650353704,1,0,1,0,0,0,1
1102,5,3,1,8,0,1,2,3,3,5,3,0,3,1,6,45,1,16,1,0,2144,0.4178217821782178,11.813030057420569,1,0,1,0,0,0,1
1103,6,3,2,8,1,2,3,3,3,5,3,2,5,1,6,0,1,192,1,1,1849,0.0,11.979799201207035,1,0,1,0,0,0,1
1104,5,3,2,8,0,1,1,3,3,3,3,0,1,1,6,304,1,0,2,1,1932,1.0,11.571194373094206,1,0,1,0,0,0,1
1105,8,4,2,8,2,3,2,3,5,5,4,3,6,1,9,362,1,218,3,1,4085,0.29460013670539986,12.691580461311874,1,0,1,0,0,0,1
1106,7,4,2,8,1,2,3,3,4,4,4,3,6,1,6,0,1,244,3,0,2352,0.189010989010989,12.100156419938624,1,0,1,0,0,0,1
1107,7,4,2,8,1,1,2,3,5,5,4,4,1,1,9,0,1,100,2,1,2889,1.0,12.523525876315125,1,0,1,0,0,0,1
1108,6,3,2,8,1,1,2,3,4,5,3,3,1,1,7,0,1,148,2,1,2614,1.0,12.106252310247962,1,0,1,0,0,0,1
1109,8,4,3,8,1,2,3,3,5,5,4,4,6,1,7,42,1,310,3,0,3672,0.4340958605664488,12.542544882151384,1,0,1,0,0,0,1
