Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,decade_YearBuilt,decade_YearRemodAdd,decade_GarageYrBlt
393,20,rl,0,8339,pave,nothing,ir1,lvl,allpub,inside,3,names,norm,norm,1fam,1story,5,7,1959,1959,gable,compshg,metalsd,metalsd,nothing,0,3,3,slab,0,0,0,0,0,0,0,0,0,gasa,3,y,sbrkr,882,0,0,882,0,0,1,0,3,1,3,5,8,0,0,attchd,1959,2,1,294,3,3,y,0,0,0,0,0,0,0,mnprv,shed,1200,7,2007,wd,normal,106500,5,5,5
394,30,rl,0,7446,pave,nothing,reg,lvl,allpub,corner,3,brkside,feedr,norm,1fam,1story,4,5,1941,1950,gable,compshg,wdshing,wd shng,nothing,0,3,3,cblock,3,3,1,3,266,1,0,522,788,gasa,3,y,fusea,788,0,0,788,0,0,1,0,2,1,3,4,8,2,3,nothing,1941,0,0,0,0,0,y,0,0,0,0,0,0,0,gdwo,nothing,0,4,2006,wd,abnorml,100000,4,5,4
395,50,rl,60,10134,pave,nothing,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1.5fin,5,6,1940,1950,gable,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,1,1,0,1,0,735,735,gasa,4,y,fusea,735,299,0,1034,0,0,1,0,2,1,3,5,8,0,0,detchd,1940,1,1,240,3,3,y,0,39,0,0,0,0,0,nothing,nothing,0,7,2007,wd,normal,109000,4,5,4
396,20,rl,68,9571,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1story,5,6,1956,1956,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,3,4,739,1,0,405,1144,gasa,3,y,sbrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,0,0,attchd,1956,1,1,596,3,3,y,44,0,0,0,0,0,0,nothing,nothing,0,6,2010,wd,normal,129000,5,5,5
397,20,rl,60,7200,pave,nothing,reg,low,allpub,inside,3,collgcr,norm,norm,1fam,1story,5,5,1972,1972,hip,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,3,3,777,1,0,117,894,gasa,3,y,sbrkr,894,0,0,894,0,0,1,0,2,1,3,6,8,0,0,detchd,1985,2,2,600,3,3,y,215,0,0,0,0,0,0,nothing,nothing,0,9,2009,wd,normal,123000,7,7,8
398,60,rl,69,7590,pave,nothing,reg,lvl,allpub,inside,3,names,posn,norm,1fam,2story,5,5,1962,1962,gable,compshg,vinylsd,vinylsd,brkface,288,3,3,cblock,3,3,1,5,540,1,0,324,864,gasa,3,y,sbrkr,876,936,0,1812,0,0,2,0,4,1,3,8,8,1,3,attchd,1962,2,1,264,3,3,y,0,168,0,0,0,0,0,nothing,nothing,0,7,2007,wd,normal,169500,6,6,6
399,30,rm,60,8967,pave,nothing,reg,lvl,allpub,corner,3,idotrr,norm,norm,1fam,1story,5,2,1920,1950,gable,compshg,metalsd,metalsd,nothing,0,3,2,brktil,2,1,1,1,0,1,0,961,961,gasa,4,y,mix,1077,0,0,1077,0,0,1,0,2,1,3,6,3,0,0,detchd,1920,1,1,338,1,1,n,0,0,0,0,0,0,0,nothing,nothing,0,11,2007,wd,abnorml,67000,2,5,2
400,60,fv,65,8125,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,2story,7,5,2006,2007,gable,compshg,cemntbd,cmentbd,stone,100,4,3,pconc,4,3,1,6,812,1,0,280,1092,gasa,5,y,sbrkr,1112,438,0,1550,1,0,2,0,2,1,4,7,8,0,0,attchd,2007,3,2,438,3,3,y,0,168,0,0,0,0,0,nothing,nothing,0,10,2009,wd,normal,241000,10,10,10
401,120,rl,38,14963,pave,nothing,ir2,lvl,allpub,inside,3,veenker,norm,norm,twnhse,1story,8,5,1996,1996,gable,compshg,brkface,brkface,nothing,0,4,3,pconc,4,3,1,6,786,1,0,474,1260,gasa,5,y,sbrkr,1288,0,0,1288,1,0,1,1,1,1,5,4,8,2,4,attchd,1996,3,2,500,3,3,y,120,30,0,0,224,0,0,nothing,nothing,0,12,2008,wd,normal,245500,9,9,9
402,20,rl,65,8767,pave,nothing,ir1,lvl,allpub,inside,3,collgcr,norm,norm,1fam,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,3,6,24,1,0,1286,1310,gasa,5,y,sbrkr,1310,0,0,1310,0,0,2,0,3,1,4,6,8,1,4,attchd,2005,3,2,400,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2006,new,partial,164990,10,10,10
403,30,rl,60,10200,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,1fam,1story,5,8,1940,1997,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,pconc,3,3,1,1,0,1,0,672,672,gasa,5,y,sbrkr,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,detchd,1940,1,1,240,3,3,n,168,0,0,0,0,0,0,gdprv,nothing,0,8,2008,wd,normal,108000,4,9,4
404,60,rl,93,12090,pave,nothing,reg,lvl,allpub,corner,3,noridge,norm,norm,1fam,2story,8,5,1998,1998,hip,compshg,vinylsd,vinylsd,brkface,650,4,3,pconc,4,3,1,1,0,1,0,1141,1141,gasa,4,y,sbrkr,1165,1098,0,2263,0,0,2,1,4,1,4,10,8,1,3,builtin,1998,3,2,420,3,3,y,144,123,0,0,0,0,0,nothing,nothing,0,7,2006,wd,abnorml,258000,9,9,9
405,60,rl,0,10364,pave,nothing,ir1,lvl,allpub,inside,3,gilbert,norm,norm,1fam,2story,6,5,1995,1996,gable,compshg,metalsd,metalsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,806,806,gasa,4,y,sbrkr,806,766,0,1572,0,0,2,1,3,1,3,7,8,1,3,builtin,1995,3,2,373,3,3,y,0,40,0,0,0,0,0,nothing,nothing,0,5,2007,wd,normal,168000,9,9,9
406,20,rl,0,9991,pave,nothing,ir1,lvl,allpub,corner,3,sawyer,feedr,norm,1fam,1story,4,4,1976,1993,gable,compshg,plywood,plywood,nothing,0,3,3,cblock,3,3,1,4,1116,1,0,165,1281,gasa,5,y,sbrkr,1620,0,0,1620,1,0,2,0,3,1,3,8,7,1,3,attchd,1993,1,2,490,3,3,y,120,78,0,0,0,0,0,gdwo,nothing,0,6,2009,wd,normal,150000,7,9,9
407,50,rl,51,10480,pave,nothing,reg,lvl,allpub,inside,3,swisu,norm,norm,1fam,1.5fin,6,5,1936,1950,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,1,0,1,0,1064,1064,gasa,5,y,fusea,1166,0,473,1639,0,0,1,0,3,1,3,6,3,0,0,detchd,1936,1,1,240,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,3,2008,wd,normal,115000,3,5,3
408,70,rl,63,15576,pave,nothing,reg,lvl,allpub,inside,3,crawfor,norm,norm,1fam,2story,6,7,1915,1976,gable,compshg,wd sdng,plywood,nothing,0,3,3,brktil,4,3,1,1,0,1,0,840,840,gasa,5,y,sbrkr,840,840,0,1680,0,0,2,0,4,1,3,8,8,0,0,attchd,1960,1,1,308,3,3,y,0,0,160,0,0,0,0,nothing,nothing,0,3,2008,wd,normal,177000,1,7,6
409,60,rl,109,14154,pave,nothing,reg,lvl,allpub,corner,3,nridght,norm,norm,1fam,2story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,brkface,350,4,3,pconc,5,4,1,1,0,1,0,1063,1063,gasa,5,y,sbrkr,1071,1101,0,2172,0,0,2,1,3,1,4,9,8,1,4,attchd,2006,2,3,947,3,3,y,192,62,0,0,0,0,0,nothing,nothing,0,8,2007,new,partial,280000,10,10,10
410,60,fv,85,10800,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,2story,8,5,2007,2008,gable,compshg,vinylsd,vinylsd,stone,100,4,3,pconc,5,3,1,6,789,1,0,245,1034,gasa,5,y,sbrkr,1050,1028,0,2078,1,0,2,1,3,1,5,8,8,1,4,attchd,2008,3,3,836,3,3,y,0,102,0,0,0,0,0,nothing,nothing,0,4,2008,new,partial,339750,10,10,10
411,20,rl,68,9571,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1story,5,3,1958,1958,gable,compshg,brkcomm,brk cmn,nothing,0,3,2,cblock,3,2,1,1,0,1,0,1276,1276,gasa,3,y,fusea,1276,0,0,1276,0,0,1,0,3,1,3,5,5,0,0,attchd,1958,1,1,350,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,6,2009,cod,abnorml,60000,5,5,5
412,190,rl,100,34650,pave,nothing,reg,bnk,allpub,inside,3,gilbert,norm,norm,2fmcon,1story,5,5,1955,1955,hip,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,2,3,1056,1,0,0,1056,gasa,3,n,sbrkr,1056,0,0,1056,1,0,1,0,3,1,3,5,8,0,0,attchd,1955,3,2,572,3,3,y,264,0,0,0,0,0,0,nothing,nothing,0,1,2006,wd,normal,145000,5,5,5
413,20,fv,0,4403,pave,nothing,ir2,lvl,allpub,inside,3,somerst,norm,norm,1fam,1story,7,5,2009,2009,gable,compshg,metalsd,metalsd,stone,432,5,3,pconc,5,3,3,6,578,1,0,892,1470,gasa,5,y,sbrkr,1478,0,0,1478,1,0,2,1,2,1,4,7,8,1,4,attchd,2009,3,2,484,3,3,y,0,144,0,0,0,0,0,nothing,nothing,0,6,2010,new,partial,222000,10,10,10
414,30,rm,56,8960,pave,grvl,reg,lvl,allpub,inside,3,oldtown,artery,norm,1fam,1story,5,6,1927,1950,gable,compshg,wdshing,wd shng,nothing,0,3,3,cblock,3,3,1,1,0,1,0,1008,1008,gasa,4,y,fusea,1028,0,0,1028,0,0,1,0,2,1,3,5,8,1,4,detchd,1927,1,2,360,3,3,y,0,0,130,0,0,0,0,nothing,nothing,0,3,2010,wd,normal,115000,2,5,2
415,60,rl,59,11228,pave,nothing,ir2,lvl,allpub,culdsac,3,sawyerw,norm,norm,1fam,2story,7,5,1993,1993,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,4,50,6,531,499,1080,gasa,5,y,sbrkr,1080,1017,0,2097,0,1,2,1,3,1,4,9,8,1,3,attchd,1993,1,3,678,3,3,y,196,187,0,0,0,0,0,nothing,nothing,0,12,2008,wd,normal,228000,9,9,9
416,20,rl,73,8899,pave,nothing,ir1,lvl,allpub,inside,3,gilbert,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,3,6,24,1,0,1316,1340,gasa,5,y,sbrkr,1340,0,0,1340,0,0,2,0,3,1,4,6,8,0,0,attchd,2007,3,2,396,3,3,y,100,30,0,0,0,0,0,nothing,nothing,0,8,2007,new,partial,181134,10,10,10
417,60,rl,74,7844,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,1fam,2story,6,7,1978,1978,hip,compshg,hdboard,hdboard,brkface,203,3,3,cblock,3,3,1,5,209,1,0,463,672,gasa,3,y,sbrkr,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,3,attchd,1978,3,2,440,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,3,2006,wd,normal,149500,7,7,7
418,70,rl,86,22420,pave,nothing,ir1,lvl,allpub,inside,3,crawfor,feedr,norm,1fam,2story,6,6,1918,1950,hip,compshg,wd sdng,stucco,nothing,0,3,3,brktil,4,3,1,4,1128,1,0,242,1370,gasw,3,n,fusea,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,4,detchd,1918,1,3,864,3,3,n,0,0,0,0,0,0,0,nothing,nothing,0,11,2007,wd,normal,239000,1,5,1
419,50,rl,60,8160,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1.5fin,5,6,1940,1950,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,5,312,1,0,444,756,gasa,2,n,fusef,756,378,0,1134,1,0,1,1,3,1,3,7,8,0,0,detchd,1940,1,1,240,3,3,p,0,0,0,0,0,0,0,nothing,nothing,0,4,2007,wd,adjland,126000,4,5,4
420,20,rl,65,8450,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,5,6,1968,1968,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,cblock,3,3,1,4,775,1,0,281,1056,gasa,5,y,sbrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,8,1,2,attchd,1968,1,1,304,3,3,y,0,85,184,0,0,0,0,nothing,nothing,0,7,2010,wd,normal,142000,6,6,6
421,90,rm,78,7060,pave,nothing,reg,lvl,allpub,inside,3,mitchel,norm,norm,duplex,sfoyer,7,5,1997,1998,gable,compshg,vinylsd,vinylsd,brkface,200,3,4,pconc,4,4,4,6,1309,1,0,35,1344,gasa,5,y,sbrkr,1344,0,0,1344,2,0,2,0,2,2,3,8,8,0,0,attchd,1997,3,4,784,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,11,2008,wd,alloca,206300,9,9,9
422,20,rl,0,16635,pave,nothing,ir1,lvl,allpub,fr2,3,nwames,norm,norm,1fam,1story,6,7,1977,2000,gable,compshg,cemntbd,cmentbd,stone,126,4,3,cblock,4,3,1,5,1246,1,0,356,1602,gasa,4,y,sbrkr,1602,0,0,1602,0,1,2,0,3,1,4,8,8,1,3,attchd,1977,3,2,529,3,3,y,240,0,0,0,0,0,0,nothing,nothing,0,6,2009,wd,normal,215000,7,10,7
423,20,rl,100,21750,pave,nothing,reg,hls,allpub,inside,2,mitchel,artery,norm,1fam,1story,5,5,1954,1954,hip,compshg,hdboard,hdboard,nothing,0,3,3,cblock,3,3,1,1,0,1,0,988,988,gasa,5,y,fusea,988,0,0,988,0,0,1,0,2,1,3,4,8,0,0,attchd,1954,2,2,520,3,3,n,0,0,0,0,0,0,0,nothing,nothing,0,2,2008,wd,normal,113000,5,5,5
424,60,rl,80,9200,pave,nothing,reg,lvl,allpub,inside,3,noridge,norm,norm,1fam,2story,8,5,1998,1998,gable,compshg,vinylsd,vinylsd,brkface,473,4,3,pconc,4,3,1,6,986,1,0,484,1470,gasa,4,y,sbrkr,1470,1160,0,2630,1,0,2,1,4,1,4,8,8,1,3,attchd,1998,3,3,696,3,3,y,0,66,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,315000,9,9,9
425,20,rl,72,9000,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,6,5,1956,1956,gable,compshg,wd sdng,wd sdng,brkface,74,3,3,cblock,4,3,1,2,616,1,0,580,1196,gasa,4,y,fusea,1196,0,0,1196,1,0,1,0,2,1,3,6,8,1,4,attchd,1956,2,1,297,3,3,y,0,44,0,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,139000,5,5,5
426,60,rm,60,3378,pave,grvl,reg,hls,allpub,inside,3,oldtown,norm,norm,1fam,2story,7,8,1946,1992,gable,compshg,hdboard,hdboard,nothing,0,3,4,cblock,3,3,1,1,0,1,0,651,651,gasa,4,y,sbrkr,707,682,0,1389,0,0,1,1,3,1,3,6,8,2,4,detchd,1947,1,1,240,3,3,p,0,0,126,0,0,0,0,nothing,nothing,0,9,2009,wd,normal,135000,4,9,4
427,80,rl,0,12800,pave,nothing,reg,low,allpub,inside,2,sawyerw,norm,norm,1fam,slvl,7,5,1989,1989,gable,compshg,wd sdng,wd sdng,brkface,145,4,3,pconc,4,3,4,6,1518,1,0,0,1518,gasa,4,y,sbrkr,1644,0,0,1644,1,1,2,0,2,1,4,5,8,1,3,attchd,1989,3,2,569,3,3,y,80,0,0,0,396,0,0,nothing,nothing,0,8,2009,wd,normal,275000,8,8,8
428,20,rl,77,8593,pave,nothing,ir1,lvl,allpub,inside,3,names,norm,norm,1fam,1story,4,6,1957,1957,hip,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,1,3,288,1,0,619,907,gasa,5,y,sbrkr,907,0,0,907,0,0,1,0,3,1,3,5,8,0,0,detchd,1964,1,1,352,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,109008,5,5,6
429,20,rl,64,6762,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,1fam,1story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,108,4,3,pconc,4,3,1,6,664,1,0,544,1208,gasa,5,y,sbrkr,1208,0,0,1208,1,0,2,0,2,1,4,6,8,0,0,attchd,2007,2,2,628,3,3,y,105,54,0,0,0,0,0,nothing,nothing,0,9,2007,new,partial,195400,10,10,10
430,20,rl,130,11457,pave,nothing,ir1,lvl,allpub,corner,3,timber,norm,norm,1fam,1story,6,5,1988,1988,gable,compshg,hdboard,hdboard,nothing,0,3,3,cblock,4,3,2,6,1005,1,0,387,1392,gasa,3,y,sbrkr,1412,0,0,1412,1,0,2,0,3,1,4,6,8,1,3,attchd,1988,1,2,576,3,3,y,0,0,169,0,0,0,0,nothing,nothing,0,3,2009,wd,normal,175000,8,8,8
431,160,rm,21,1680,pave,nothing,reg,lvl,allpub,inside,3,brdale,norm,norm,twnhs,2story,6,5,1971,1971,gable,compshg,hdboard,hdboard,brkface,232,3,3,cblock,3,3,1,5,387,1,0,96,483,gasa,3,y,sbrkr,483,504,0,987,0,0,1,1,2,1,3,4,8,0,0,detchd,1971,1,1,264,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2008,cod,abnorml,85400,7,7,7
432,50,rm,60,5586,pave,nothing,ir1,bnk,allpub,inside,3,oldtown,feedr,norm,1fam,1.5fin,6,7,1920,1998,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,1,0,1,0,901,901,gasa,4,y,sbrkr,1088,110,0,1198,0,0,1,0,4,1,3,7,8,0,0,nothing,1920,0,0,0,0,0,n,0,98,0,0,0,0,0,mnprv,nothing,0,9,2008,conld,abnorml,79900,2,9,2
433,160,rm,24,1920,pave,nothing,reg,lvl,allpub,inside,3,brdale,norm,norm,twnhse,2story,5,5,1971,1971,gable,compshg,hdboard,hdboard,brkface,376,3,3,cblock,3,3,1,5,471,1,0,294,765,gasa,5,y,sbrkr,765,600,0,1365,1,0,1,1,2,1,3,6,7,0,0,detchd,1971,1,2,440,3,3,y,240,36,0,0,0,0,0,nothing,nothing,0,8,2007,wd,normal,122500,7,7,7
434,60,rl,100,10839,pave,nothing,ir1,lvl,allpub,corner,3,gilbert,norm,norm,1fam,2story,6,5,1997,1998,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,926,926,gasa,5,y,sbrkr,926,678,0,1604,0,0,2,1,3,1,3,7,8,1,3,attchd,1997,3,2,470,3,3,y,0,36,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,181000,9,9,9
435,180,rm,21,1890,pave,nothing,reg,lvl,allpub,inside,3,meadowv,norm,norm,twnhs,sfoyer,4,7,1972,1972,gable,compshg,cemntbd,cmentbd,nothing,0,3,4,cblock,4,3,3,5,495,1,0,135,630,gasa,4,y,sbrkr,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0,nothing,1972,0,0,0,0,0,y,88,0,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,81000,7,7,7
436,60,rl,43,10667,pave,nothing,ir2,lvl,allpub,culdsac,3,collgcr,posn,norm,1fam,2story,7,6,1996,1996,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,3,6,385,5,344,70,799,gasa,5,y,sbrkr,827,834,0,1661,1,0,2,1,3,1,4,6,8,1,3,attchd,1996,2,2,550,3,3,y,158,61,0,0,0,0,0,nothing,nothing,0,4,2009,conlw,normal,212000,9,9,9
437,50,rm,40,4400,pave,nothing,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1.5fin,6,8,1920,1950,gable,compshg,stucco,stucco,nothing,0,3,3,brktil,2,3,1,1,0,1,0,648,648,gasa,3,y,fusea,734,384,0,1118,0,0,1,0,2,1,3,6,8,0,0,detchd,1990,1,2,440,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,10,2006,wd,normal,116000,2,5,9
438,45,rm,50,6000,pave,nothing,reg,lvl,allpub,inside,3,brkside,norm,norm,1fam,1.5unf,6,7,1926,2004,gable,compshg,wd sdng,wd sdng,nothing,0,4,3,pconc,3,3,1,1,0,1,0,884,884,gasa,4,y,sbrkr,904,0,0,904,0,0,1,0,2,1,3,4,8,0,0,detchd,1926,1,1,180,3,3,y,0,0,105,0,0,0,0,nothing,nothing,0,1,2009,wd,normal,119000,2,10,2
439,30,rl,40,4280,pave,nothing,reg,lvl,allpub,inside,3,crawfor,norm,norm,1fam,1story,5,6,1913,2002,gable,compshg,wdshing,stucco,nothing,0,3,3,pconc,3,3,1,2,365,1,0,75,440,gasa,3,n,sbrkr,694,0,0,694,0,0,1,0,2,1,4,4,8,1,4,detchd,1990,1,1,352,4,3,p,0,0,34,0,0,0,0,mnprv,nothing,0,3,2007,wd,normal,90350,1,10,9
440,50,rl,67,12354,pave,grvl,reg,lvl,allpub,corner,3,edwards,norm,norm,1fam,1.5fin,6,8,1920,2000,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,3,2,2,1,0,1,0,684,684,gasa,4,y,sbrkr,684,512,0,1196,0,0,1,0,3,1,4,7,8,0,0,detchd,2005,1,2,528,3,3,y,0,46,0,0,0,0,0,gdprv,shed,800,8,2009,conli,normal,110000,2,10,10
441,20,rl,105,15431,pave,nothing,reg,lvl,allpub,inside,3,nridght,norm,norm,1fam,1story,10,5,2008,2008,hip,compshg,vinylsd,vinylsd,stone,200,5,3,pconc,5,3,4,6,1767,5,539,788,3094,gasa,5,y,sbrkr,2402,0,0,2402,1,0,2,0,2,1,5,10,8,2,4,attchd,2008,3,3,672,3,3,y,0,72,0,0,170,0,0,nothing,nothing,0,4,2009,wd,normal,555000,10,10,10
442,90,rl,92,12108,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,duplex,1story,4,4,1955,1955,gable,compshg,vinylsd,vinylsd,brkface,270,3,3,cblock,3,3,1,5,133,1,0,1307,1440,gasa,3,n,fusef,1440,0,0,1440,0,0,2,0,4,2,2,8,8,0,0,nothing,1955,0,0,0,0,0,y,0,0,0,0,0,0,0,nothing,nothing,0,9,2008,wd,normal,118000,5,5,5
443,50,rm,52,6240,pave,nothing,reg,lvl,allpub,inside,3,brkside,norm,norm,1fam,1.5fin,5,7,1930,1992,gable,compshg,metalsd,metalsd,nothing,0,3,3,pconc,3,3,1,1,0,1,0,1078,1078,gasa,3,y,sbrkr,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,4,detchd,1930,1,2,360,3,3,p,0,0,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,162900,3,9,3
444,120,rl,53,3922,pave,nothing,reg,lvl,allpub,inside,3,blmngtn,norm,norm,twnhse,1story,7,5,2006,2007,gable,compshg,wdshing,wd shng,brkface,72,4,3,pconc,5,3,3,1,0,1,0,1258,1258,gasa,5,y,sbrkr,1258,0,0,1258,0,0,2,0,2,1,4,6,8,1,4,attchd,2007,3,3,648,3,3,y,144,16,0,0,0,0,0,nothing,nothing,0,6,2007,new,partial,172500,10,10,10
445,60,rl,70,8750,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,1fam,2story,7,5,1994,1995,gable,compshg,vinylsd,vinylsd,nothing,0,4,4,pconc,4,3,1,6,642,1,0,273,915,gasa,5,y,sbrkr,933,975,0,1908,1,0,2,1,4,1,4,8,8,1,3,attchd,1994,1,2,493,3,3,y,144,133,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,210000,9,9,9
446,20,rl,73,9855,pave,nothing,reg,lvl,allpub,corner,3,edwards,norm,norm,1fam,1story,6,5,1956,1956,hip,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,1,1,0,1,0,1436,1436,gasa,2,y,sbrkr,1689,0,0,1689,0,0,1,0,3,1,3,7,8,1,4,attchd,1956,1,2,480,3,3,y,0,0,0,0,0,0,0,mnprv,nothing,0,11,2009,cod,normal,127500,5,5,5
447,20,rl,137,16492,pave,nothing,ir1,lvl,allpub,corner,3,names,posa,norm,1fam,1story,6,6,1966,2002,gable,compshg,brkface,plywood,nothing,0,4,3,cblock,3,3,1,5,247,3,713,557,1517,gasa,5,y,sbrkr,1888,0,0,1888,0,0,2,1,2,1,4,6,5,1,4,attchd,1966,3,2,578,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,6,2010,wd,normal,190000,6,10,6
448,60,rl,0,11214,pave,nothing,ir1,lvl,allpub,corner,3,gilbert,norm,norm,1fam,2story,7,5,1998,1999,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,930,930,gasa,4,y,sbrkr,956,930,0,1886,0,0,2,1,4,1,4,10,8,1,3,attchd,1998,3,2,431,3,3,y,89,0,0,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,199900,9,9,9
449,50,rm,50,8600,pave,nothing,reg,bnk,allpub,inside,3,idotrr,norm,norm,1fam,1.5fin,6,6,1937,1950,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,1,0,1,0,780,780,gasa,3,y,sbrkr,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,4,detchd,1937,1,1,198,3,3,n,0,0,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,119500,3,5,3
450,50,rm,50,6000,pave,nothing,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1.5fin,3,7,1948,2002,gable,compshg,metalsd,metalsd,nothing,0,3,4,cblock,3,3,1,5,331,1,0,318,649,gasa,5,y,sbrkr,679,504,0,1183,0,0,1,1,2,1,3,6,8,0,0,detchd,1981,1,1,308,3,3,y,0,176,0,0,0,0,0,nothing,nothing,0,6,2007,wd,normal,120000,4,10,8
451,30,rm,70,5684,pave,nothing,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1story,6,8,1930,2005,hip,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,3,3,1,1,0,1,0,813,813,gasa,5,y,fusea,813,0,0,813,0,0,1,0,2,1,4,5,8,0,0,detchd,1932,1,1,270,2,2,n,0,113,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,110000,3,10,3
452,20,rl,62,70761,pave,nothing,ir1,low,allpub,inside,2,clearcr,norm,norm,1fam,1story,7,5,1975,1975,gable,wdshngl,plywood,plywood,nothing,0,3,3,cblock,4,3,4,5,655,1,0,878,1533,gasa,3,y,sbrkr,1533,0,0,1533,1,0,2,0,2,1,4,5,8,2,3,attchd,1975,1,2,576,3,3,y,200,54,0,0,0,0,0,nothing,nothing,0,12,2006,wd,normal,280000,7,7,7
